id,law_type,year,state,sentence,length,start_page,end_page,jim_crow,Notes,Labeler
18920822,Acts,1892,SOUTH CAROLINA,"Approved December 24th, A. D, 1892. AN ACT to AMEND THE E1@HTH SECTION oF AN Act EN- TITLED ‘“‘AN AcT TO PROVIDE A MORE EFFICIENT SYSTEM oF WORKING THE PUBLIC RoabDs IN LAURENS, ANDERSON, EpGEFIELD, LEXINGTON, MARLBORO, RICHLAND, ABBE- VILLE AND NEWBERRY COUNTIES,” APPROVED DECEMBER 22ND, 1888, So Far AS THE SAME RELATES TO ABBEVILLE County, BY ENABLING Hanps LIABLE TO WORK ON PuB- Lic Roaps IN Sarp County TO CoMPOUND FOR THEIR Work BY Payine Two Do.tiars Each PER ANNUM, AND TO EXTEND THE Provisions oF Sarp AcT TO MARION County.",534,200,200,0,,TC
18920823,Acts,1892,SOUTH CAROLINA," Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the eighth Section of an Act entitled ‘An Act to provide a more efficient system of working the public roads in Laurens, Ander- son, Edgefield, Lexington, Marlboro, Richland, Abbeville and Newberry Counties” be amended in the third line thereof by inserting at the end of said line after the word ‘‘ Edgefield ” the word ‘‘and,” and by striking out in the fourth line thereof the words ‘‘and Abbeville,” and by inserting in the fifth line thereof after the words ‘‘ per annum” the words ‘‘ except in the County of Abbeville, where it shall be two dollars per annum.” So that said Section when amended shall read as follows : ",819,200,201,0,,TC
18920824,Acts,1892,SOUTH CAROLINA,"Any hand in said Counties may compound for his work by paying to the overseers, and taking his receipt in writ- ing therefor, the sum of six dollars, except in Edgefield and Richland Counties, where it shall be five dollars per annum, and except in the County of Abbeville, where it shall be two dollars per annum, and all sums so received shall be returned by such overseer to the County Commissioners at their next meeting thereafter with a list of the persons paying the same: Provided, That in the County of Abbeville the lists of such persons shall be so returned, but the sums of money so received shall be expended by the overseers in repairing the sections of roads which the per- sons so compounding would otherwise be required to work.",745,201,201,0,,TC
18920825,Acts,1892,SOUTH CAROLINA,"2, That all the provisions of said Act and of this Act be, and they are hereby, extended to and made of force in the County of Marion as in the case of the County of Abbeville.",176,201,201,0,,TC
18920826,Acts,1892,SOUTH CAROLINA,"Approved December 24th, A. D. 1892. AN ACT to AvutTHorIzE THE CouNnTY COMMISSIONERS oF MariBoro, AIKEN, CHESTERFIELD, ABBEVILLE, MARION, CLARENDON, LAURENS, OCONEE AND Horgy CovUnrtIEs TO Use Any Funps or THEIR RESPECTIVE COUNTIES FROM SPECIAL OR ORDINARY Tax LEFT IN THE TREASURY TO Payina ANY OUTSTANDING CLAIMS AGAINST THEIR RE- SPECTIVE COUNTIES, AND TO EXPEND THE SURPLUS OF ANY FiscaL YEAR TO THE EXPENSES OF THE SUCCEEDING YEAR.",435,201,201,0,,TC
18920827,Acts,1892,SOUTH CAROLINA," Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That the County Commissioners of Marlboro, Aiken, Chesterfield, Abbe- ville, Marion, Clarendon, Laurens, Occnee and Horry Counties be, and they are’hereby, authorized to use any funds of their respective Counties left in the hands of the Treasurer from special or ordinary tax for the payment of any outstanding claims against their respective Counties, and to expend the surplus funds of any one fiscal year to the expenses.of the succeeding fiscal year.",632,201,202,0,,TC
18920828,Acts,1892,SOUTH CAROLINA,"2. That all Acts and parts of Acts inconsistent with this Act be, and are hereby, repealed.",91,202,202,0,,TC
18920829,Acts,1892,SOUTH CAROLINA,"Approved December 15th, A. D. 1892. AN ACT to AMEND SuNDRY PorTIOoNS oF aN Act ENTITLED *“‘Anw Act TO INCORPORATE THE CITY OF AIKEN.” SEcTION 1. Be it enacted by the Senate and House of Repre- sentatives of the State of SOUTH CAROLINA, now met and sitting in General Assembly, and by the authority of the same, That Sec- tion 12 of said Act to incorporate the city of Aiken be, and the same is hereby, repealed and stricken out, and in place thereof the following shall be inserted.",482,202,202,0,,TC
18920830,Acts,1892,SOUTH CAROLINA,"So that said Section shall read as follows : SEcTION 12, ARTICLE 1.",67,202,202,0,,TC
18920831,Acts,1892,SOUTH CAROLINA,"Returns shall be made on oath to the Clerk of the City Council annually of all real estate and personal property subject to taxation under the provisions of this Act, by the persons who may be liable to pay the taxes on the same, and any property not so returned shall be assessed by the Clerk and a penalty of 50 per cent.",323,202,202,0,,TC
18920832,Acts,1892,SOUTH CAROLINA,The said taxes shall be pay- able on or before the first day of March then next ensuing.,88,202,202,0,,TC
18920833,Acts,1892,SOUTH CAROLINA,"ARTICLE 2. That hereafter, immediately upon the expiration of the time allowed by law for the payment of taxes in any year, the Clerk of the City Council of the city of Aiken shall, and he is hereby authorized and directed to, issue in the name of the city of Aiken a warrant or execution in duplicate against each default- ing taxpayer in said city, signed by him in his official capacity, directed to the Chief of Police of the city of Aiken, requiring and commanding him to levy the same by distress and sale of so much of the defaulting taxpayer’s estate, real or personal, or both, as may be sufficient to satisfy the taxes of such defaulting taxpayer, specifying therein the aggregate amount of all his taxes, as well as the amount of each fund, which warrant or execution shal} run substantially as follows, (filling the blanks to suit each case,) viz.: Clerk of the City Council of the city of Aiken to Chief of Police of said city : Whereas re ee ey has been duly assessed the sum of eeeeoe dollars for defraying the expenses of the said city of Aiken for the fiscal year beginning the .... day of .",1108,202,203,0,,TC
18920834,Acts,1892,SOUTH CAROLINA,"18...., as follows, to wit: For defraying the expenses of the city, $....5; for special, $.... ; for special, $.... ; which has neglected to pay.",145,203,203,0,,TC
18920835,Acts,1892,SOUTH CAROLINA,"These are, therefore, in the name of said city, strictly to charge and command you to levy by distress and sale of the personal property, and if sufficient personal property can- not be found, then by distress and sale of the land of said ereee » the sum of dollars, together with dollars, the charges hereof; and for so doing this shall be your sufficient warrant.",365,203,203,0,,TC
18920836,Acts,1892,SOUTH CAROLINA,"Given under my hand and official seal, the .... day of A. D. 18.... ec Clerk of the City Council of the City of Aiken.",118,203,203,0,,TC
18920837,Acts,1892,SOUTH CAROLINA,No action for the recovery of said property sold by the Clerk of the City Council of the city of Aiken shall be maintained unless brought within two years from the date of said sale.,182,204,204,0,,TC
18920838,Acts,1892,SOUTH CAROLINA,"And the said Clerk of the City Council of the city of Aiken is hereby authorized, empowered and directed to put the purchaser or purchasers of such property so sold into possession thereof.",189,204,204,0,,TC
